Data Source Name,Agency Number,Registration Contract ID,Commodity Line,OGE Contract #,Contract Purpose,Budget Name,OGE Registered Amt,Prime Contractor Name,Prime Contractor Address,Prime Contractor City,Prime Contractor State,Prime Contractor Zip
NYCEDC,z81,CTA180120147202371, 2,30230001,132nd St Construction  - 20th Ave to Linden Place,132nd St Construction  - 20th Ave to Linden Place, 146594.54,RBA GROUP,27 UNION SQUARE WEST,NEW YORK,NY,10003
NYCEDC,z81,CTA180120147202371, 1,39580002,132nd St Construction  - 20th Ave to Linden Place,132nd St Construction  - 20th Ave to Linden Place, 78815.71,RBA GROUP,27 UNION SQUARE WEST,NEW YORK,NY,10003
NYCEDC,z81,CTA180120147202807, 1,23960003,MARINE 9 HURRICANE SANDY RENOVATIONS,MARINE 9 HURRICANE SANDY RENOVATIONS, 1429484.6,"LIRO PROGRAM & CONSTRUCTION MGT,PC",THREE AERIAL WAY,SYOSSET,NY,11791
NYCEDC,z81,CTA180120147202928, 1,38040001,HIghline M&O Facility Sandy Repairs,HIghline M&O Facility Sandy Repairs, 752193.0,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120147202928, 3,38040001,HIghline M&O Facility Sandy Repairs,HIghline M&O Facility Sandy Repairs, 88457.0,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120147202928, 2,38040001,HIghline M&O Facility Sandy Repairs,HIghline M&O Facility Sandy Repairs, 161723.53,PAVARINI MCGOVERN LLC,"770 BROADWAY, 10/F",NEW YORK,NY,10003
NYCEDC,z81,CTA180120147203001, 3,23960001,Pier 92 Rehabilitation,Pier 92 Rehabilitation, 484044.61,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203001, 2,23960006,Pier 92 Rehabilitation,Pier 92 Rehabilitation, 96840.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203001, 1,23960006,Pier 92 Rehabilitation,Pier 92 Rehabilitation, 1252631.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203004, 1,23960006,E. 34th Street Heliport Rehabilitation,E. 34th Street Heliport Rehabilitation, 4113946.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203212, 1,MOU,NYCEDC: CHILD CONTRACT - HRO AS Projects,NYCEDC: CHILD CONTRACT - HRO AS Projects, 7791162.19,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203212, 2,MOU,NYCEDC: CHILD CONTRACT - HRO AS Projects,NYCEDC: CHILD CONTRACT - HRO AS Projects, 6280733.81,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203213, 1,39580003,SBMT Recycling Plant - Medical Waste Disposal,SBMT Recycling Plant - Medical Waste Disposal, 22429.14,"AKRF, INC.","440 PARK AVENUE SOUTH, 7TH FLR",NEW YORK,NY,10016
NYCEDC,z81,CTA180120147203213, 2,39580003,SBMT Recycling Plant - Medical Waste Disposal,SBMT Recycling Plant - Medical Waste Disposal, 19928.24,"AKRF, INC.","440 PARK AVENUE SOUTH, 7TH FLR",NEW YORK,NY,10016
NYCEDC,z81,CTA180120147203256, 11,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 371155.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 10,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 834832.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 9,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 457230.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 8,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 390811.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 4,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 270633.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 12,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1075709.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 16,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 238831.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 15,47840002,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 997037.5,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 13,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 73123.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 17,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 230935.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 3,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 490173.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 19,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 200369.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 7,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 54500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 1,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 261174.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 5,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 196322.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 18,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 648747.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 6,47840001,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 422836.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 14,47840002,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 1865647.5,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203256, 2,47840001,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 238106.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203286, 2,MOU,CDBG - HRO Critical Path Matters 26640019,CDBG - HRO Critical Path Matters 26640019, 3096079.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203286, 1,MOU,CDBG - HRO Critical Path Matters 26640019,CDBG - HRO Critical Path Matters 26640019, 5000000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203332, 4,52370001,Randall's Island - Bronx Shore Fields,Randall's Island - Bronx Shore Fields, 29269.8,PRIMA PAVING CORP.,1 BURNS AVENUE,HICKSVILLE,NY,11801
NYCEDC,z81,CTA180120147203346, 8,56390002,Sandy - Rockaway Beach: Long-Term RC,Sandy - Rockaway Beach: Long-Term RC, 629202.0,SKANSKA USA BUILDING  INC.,"350 FIFTH AVENUE, 32/F",NEW YORK,NY,10118
NYCEDC,z81,CTA180120147203346, 7,56390002,Sandy - Rockaway Beach: Long-Term RC,Sandy - Rockaway Beach: Long-Term RC, 1270000.0,SKANSKA USA BUILDING  INC.,"350 FIFTH AVENUE, 32/F",NEW YORK,NY,10118
NYCEDC,z81,CTA180120147203361, 1,MOU,Business Resiliency Investment Program 55750001,Business Resiliency Investment Program 55750001, 625513.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203376, 1,MOU,Resiliency Technologies Competition 55090001,Resiliency Technologies Competition 55090001, 297500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203676, 1,16850007,St. George Ferry Terminal - Fit Out,St. George Ferry Terminal - Fit Out, 129268.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147203676, 3,16850007,St. George Ferry Terminal - Fit Out,St. George Ferry Terminal - Fit Out, 18100.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147203676, 2,16850007,St. George Ferry Terminal - Fit Out,St. George Ferry Terminal - Fit Out, 109005.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147203677, 1,23960006,Beach 108th Bulkhead Rehabilitiation,Beach 108th Bulkhead Rehabilitiation, 5769800.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147203691, 1,16850007,Red Hook Affordable Housing,Red Hook Affordable Housing, 190481.15,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147203827, 1,16850004,WHIT - High Line M&O Facility,WHIT - High Line M&O Facility, 22914.91,HUDSON MERIDIAN CONSTRUCTION GROUP,40 RECTOR STREET,NEW YORK,NY,10006
NYCEDC,z81,CTA180120147203931, 1,MOU,On-Call Management Consultant Sercvices 2664,On-Call Management Consultant Sercvices 2664, 3010510.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204008, 2,MOU,Take the HELM 48390001,Take the HELM 48390001, 190000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204008, 1,MOU,Take the HELM 48390001,Take the HELM 48390001, 1100000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204067, 1,23960004,Rehabilitation of Ferry Landings,Rehabilitation of Ferry Landings, 98895.5,TISHMAN CONSTRUCTION CORPORATION,"666 FIFTH AVENUE,",NEW YORK,NY,10103
NYCEDC,z81,CTA180120147204096, 1,MOU,5565 Construction Inspection Services,5565 Construction Inspection Services, 9376102.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204097, 1,MOU,NYCEDC: CHILD CONTRACT - WTC Performing Arts Center 28070001,NYCEDC: CHILD CONTRACT - WTC Performing Arts Center 28070001, 1050000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204111, 1,16850007,First Response Memorial for 9/11 First Responders on State I,First Response Memorial for 9/11 First Responders on State I, 77069.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147204426, 3,16850007,Randall's Island Connector,Randall's Island Connector, 18140.5,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147204426, 2,30360004,Randall's Island Connector,Randall's Island Connector, 49789.56,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204471, 1,MOU,MOME - Made in NY Media Center 36620014,MOME - Made in NY Media Center 36620014, 770000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204653, 1,39580003,Green Infrastructure 26W,Green Infrastructure 26W, 1102500.0,"AKRF, INC.","440 PARK AVENUE SOUTH, 7TH FLR",NEW YORK,NY,10016
NYCEDC,z81,CTA180120147204653, 3,39580001,Green Infrastructure 26W,Green Infrastructure 26W, 950000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204653, 6,53320011,GI - Green infrastructure in Westchester Creek HP-14,GI - Green infrastructure in Westchester Creek HP-14, 3733500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204653, 5,53320006,Green Infrastructure 26W,Green Infrastructure 26W, 2937500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147204653, 2,39580002,Green Infrastructure 26W,Green Infrastructure 26W, 982275.0,RBA GROUP,27 UNION SQUARE WEST,NEW YORK,NY,10003
NYCEDC,z81,CTA180120147204681, 3,53320003,GI - Green Infrastructure in Newtown Creek Drainage Area,GI - Green Infrastructure in Newtown Creek Drainage Area, 495130.0,"HATCH MOTT MACDONALD NY, INC.",111 WOOD AVE SOUTH,ISELIN,NJ,08830-4112
NYCEDC,z81,CTA180120147204681, 5,53320001,GI - Green Infrastructure in Newtown Creek Drainage Area,GI - Green Infrastructure in Newtown Creek Drainage Area, 500200.0,OVE ARUP & PARTNERS CONSULTING,ENGINEERS PC,NEW YORK,NY,10013
NYCEDC,z81,CTA180120147204681, 2,53320005,GI - Green Infrastructure in Newtown Creek Drainage Area,GI - Green Infrastructure in Newtown Creek Drainage Area, 9922366.55,"LIRO ENGINEERS, INC.",THREE AERIAL WAY,SYOSSET,NEW YORK,11791
NYCEDC,z81,CTA180120147204681, 4,53320002,GI - Green Infrastructure in Newtown Creek Drainage Area,GI - Green Infrastructure in Newtown Creek Drainage Area, 500000.0,"AKRF ENGINEERING, P.C.",440 PARK AVENUE SOUTH-7TH FLR,NEW YORK,NY,10016
NYCEDC,z81,CTA180120147204937, 2,16850007,East River Ferry Service Passenger Shelters,East River Ferry Service Passenger Shelters, 11554.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147204937, 1,16850007,East River Ferry Service Passenger Shelters,East River Ferry Service Passenger Shelters, 11500.0,"HUNTER ROBERTS CONSTRUCTION GROUP, LLC",2 WORLD FINANCIAL CENTER,NEW YORK,NY,10281
NYCEDC,z81,CTA180120147204981, 1,1900015,"Springfield Gardens Residential Area, Reconstruction","Springfield Gardens Residential Area, Reconstruction", 1000493.93,"HENNINGSON, DURHAM & RICHARDSON",500 7TH AVENUE,NEW YORK,NY,10018
NYCEDC,z81,CTA180120147205102, 1,MOU,5719 Hurricane Sandy HRO Asbestos Sampling And Analysis OM,5719 Hurricane Sandy HRO Asbestos Sampling And Analysis OM, 1647000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147205102, 2,MOU,5719 Hurricane Sandy HRO Asbestos Sampling And Analysis OM,5719 Hurricane Sandy HRO Asbestos Sampling And Analysis OM, 1177800.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147205297, 1,MOU,Clean Diesel Locomotive Repower 49550001,Clean Diesel Locomotive Repower 49550001, 1000000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147205551, 1,MOU,Willets Point Relocation Assistance,Willets Point Relocation Assistance, 908664.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147205566, 1,24750001,FA - Lincoln Center Bridges,FA - Lincoln Center Bridges, 1340625.0,LINCOLN CENTER  DEV PROJ. INC.,"1865 BROADWAY, 11TH, FLOOR",NEW YORK,NY,10023
NYCEDC,z81,CTA180120147205656, 1,MOU,Smart Grid Demonstration Project 37290001,Smart Grid Demonstration Project 37290001, 41202.23,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206061, 1,MOU,FA - NYC Tech Connect - 48730001,FA - NYC Tech Connect - 48730001, 260000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206211, 2,NULL,CONSTRUCTION OF NEW GOLDWATER NORTH SNF,CONSTRUCTION OF NEW GOLDWATER NORTH SNF, 276246.31,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206211, 1,NULL,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH,RENOVATION AND CONSTRUCTION OF NEW GOLDWATER NORTH LTACH, 271965.87,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206211, 4,NULL,Beach 108th Bulkhead Rehabilitiation,Beach 108th Bulkhead Rehabilitiation, 14980.31,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206211, 3,NULL,FA - Theatre for a New Audience,FA - Theatre for a New Audience, 2685.86,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206211, 5,NULL,Downtown Brooklyn Redevelopment - Flatbush Myrtle Street,Downtown Brooklyn Redevelopment - Flatbush Myrtle Street, 4525.4,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206214, 1,53530001,Manhattan Theater Club - Renovation at NYCC,Manhattan Theater Club - Renovation at NYCC, 120000.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206214, 2,53530001,Manhattan Theater Club - Renovation at NYCC,Manhattan Theater Club - Renovation at NYCC, 757500.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206256, 1,57270001,GREATER RIDGEWOOD YOUTH COUNCIL - SITE ACQUISITION,GREATER RIDGEWOOD YOUTH COUNCIL - SITE ACQUISITION, 1619475.0,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206316, 1,NULL,FA - Seaview Senior Housing - Met Council,FA - Seaview Senior Housing - Met Council, 15868.9,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206316, 3,NULL,THE EDUCATIONAL ALLIANCE 13-556221-O6019,THE EDUCATIONAL ALLIANCE 13-556221-O6019, 11387.67,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206316, 2,NULL,FA - WCS - New York Aquarium,FA - WCS - New York Aquarium, 12141.73,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206316, 4,NULL,Services Now  for Adult Persons,Services Now  for Adult Persons, 7225.8,To Be Announced,N/A,N/A,N/A,N/A
NYCEDC,z81,CTA180120147206316, 5,NULL,NY FAMILIES FOR AUTISTIC CHILDREN,NY FAMILIES FOR AUTISTIC CHILDREN, 6874.24,To Be Announced,N/A,N/A,N/A,N/A
